Source_ID,PyBDSF_RA,PyBDSF_Dec,Class,Scores,x1,y1,x2,y2,RC_RA,RC_Dec,PyBDSF_host,PyBDSF_host_RA,PyBDSF_host_Dec,RC_host,RC_host_RA,RC_host_Dec,file_path
2688,243.80900000000003,53.4861,3C_3P,0.9824,243.847,53.4894,243.8203,53.5076,243.8292,53.4967,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2688_logminmax_pred.png
3408,243.274,56.3094,1C_1P,0.9188,243.2989,56.3168,243.2939,56.3201,243.2969,56.3182,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3408_logminmax_pred.png
5360,241.738,55.7453,1C_1P,0.9436,241.7152,55.7429,241.7072,55.7474,241.71099999999998,55.7447,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5360_logminmax_pred.png
5967,241.169,54.9582,1C_1P,0.9921,241.1722,54.9564,241.166,54.9601,241.1692,54.958,2400p545_ac51-051127,241.1689,54.9582,2400p545_ac51-051127,241.1689,54.9582,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5967_logminmax_pred.png
6379,240.576,55.1378,1C_1P,0.8651,240.5791,55.136,240.5734,55.1393,240.5766,55.1378,2400p545_ac51-057854,240.5762,55.138000000000005,2400p545_ac51-057854,240.5762,55.138000000000005,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6379_logminmax_pred.png
5216,241.87599999999998,55.5104,1C_3P,0.8203,241.8673,55.4944,241.8319,55.5164,241.8458,55.5035,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5216_logminmax_pred.png
5589,241.55700000000002,55.0315,1C_1P,0.968,241.5632,55.0281,241.5499,55.0359,241.5568,55.0318,2425p545_ac51-062381,241.5558,55.0321,2425p545_ac51-062381,241.5558,55.0321,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5589_logminmax_pred.png
2354,244.104,55.2197,1C_1P,0.9616,244.1091,55.2416,244.1044,55.2445,244.1066,55.2432,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2354_logminmax_pred.png
2354,244.104,55.2197,1C_1P,0.9447,244.1393,55.2362,244.1309,55.2414,244.1353,55.2385,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2354_logminmax_pred.png
2246,244.171,54.3928,2C_2P,0.8366,244.2078,54.3971,244.1964,54.403999999999996,244.2003,54.4006,2451p545_ac51-036237,244.1711,54.393,2451p545_ac51-036892,244.2002,54.4008,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2246_logminmax_pred.png
4092,242.778,53.3233,1C_1P,0.9266,242.8202,53.3117,242.8141,53.3159,242.8198,53.3133,-,242.7784,53.3235,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4092_logminmax_pred.png
3473,243.22099999999998,54.2471,1C_1P,0.9521,243.2273,54.2564,243.2231,54.2591,243.2253,54.2574,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3473_logminmax_pred.png
6446,240.405,54.0029,1C_1P,0.9914,240.4075,54.0014,240.4017,54.0049,240.405,54.0029,2400p545_ac51-002828,240.4045,54.0033,2400p545_ac51-002828,240.4045,54.0033,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6446_logminmax_pred.png
5494,241.64,54.7235,1C_1P,0.8198,241.6538,54.7085,241.6498,54.711000000000006,241.6523,54.7092,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5494_logminmax_pred.png
6171,240.957,54.5697,3C_3P,0.9385,240.9677,54.5642,240.9277,54.5855,240.9499,54.5726,2400p545_ac51-027298,240.957,54.5698,2400p545_ac51-027298,240.957,54.5698,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6171_logminmax_pred.png
2430,244.021,54.7962,1C_1P,0.8239,244.0178,54.7786,244.0142,54.7808,244.0158,54.7791,2451p545_ac51-039414,244.0205,54.7961,2451p545_ac51-039498,244.0163,54.7793,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2430_logminmax_pred.png
4499,242.477,54.3075,3C_3P,0.9866,242.4577,54.2866,242.4371,54.2982,242.447,54.2927,2425p545_ac51-018073,242.4765,54.3079,2425p545_ac51-018097,242.4488,54.2899,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4499_logminmax_pred.png
1844,244.44,54.0465,1C_1P,0.9787,244.4443,54.0619,244.437,54.0664,244.4409,54.06399999999999,2451p545_ac51-008819,244.4396,54.0469,2451p545_ac51-009996,244.4412,54.0642,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1844_logminmax_pred.png
1844,244.44,54.0465,1C_1P,0.9685,244.4439,54.044,244.4354,54.0495,244.4396,54.0466,2451p545_ac51-008819,244.4396,54.0469,2451p545_ac51-008819,244.4396,54.0469,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1844_logminmax_pred.png
1844,244.44,54.0465,1C_1P,0.8784,244.417,54.0617,244.4126,54.0645,244.4146,54.0631,2451p545_ac51-008819,244.4396,54.0469,2451p545_ac51-008171,244.4146,54.0633,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1844_logminmax_pred.png
599,245.514,55.2895,1C_1P,0.9967,245.5184,55.287,245.5104,55.2922,245.5142,55.2894,2453p560_ac51-005631,245.5142,55.2896,2453p560_ac51-005631,245.5142,55.2896,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_599_logminmax_pred.png
5212,241.887,55.2584,3C_3P,0.8643,241.9019,55.2606,241.864,55.2801,241.8888,55.2723,2425p545_ac51-059989,241.8881,55.2584,2425p545_ac51-061445,241.8859,55.2723,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5212_logminmax_pred.png
694,245.34900000000002,53.901,1C_1P,0.9879,245.3403,53.8852,245.3331,53.8902,245.3367,53.8874,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_694_logminmax_pred.png
694,245.34900000000002,53.901,1C_1P,0.9255,245.3734,53.8978,245.3695,53.9005,245.3716,53.8987,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_694_logminmax_pred.png
1644,244.581,54.3163,1C_1P,0.9919,244.5851,54.3135,244.5762,54.3193,244.5807,54.3162,2451p545_ac51-015629,244.5803,54.3162,2451p545_ac51-015629,244.5803,54.3162,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1644_logminmax_pred.png
1644,244.581,54.3163,1C_1P,0.9748,244.6067,54.3059,244.5996,54.3106,244.6033,54.3079,2451p545_ac51-015629,244.5803,54.3162,2451p545_ac51-015711,244.60299999999998,54.308,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1644_logminmax_pred.png
4891,242.15099999999998,55.2385,1C_1P,0.9907,242.1552,55.2363,242.1477,55.2408,242.1517,55.2384,2425p545_ac51-059879,242.1515,55.2387,2425p545_ac51-059879,242.1515,55.2387,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4891_logminmax_pred.png
4196,242.7,54.1672,1C_1P,0.9351,242.6759,54.1567,242.6695,54.1607,242.6724,54.1584,2425p545_ac51-018550,242.7,54.1673,2425p545_ac51-018015,242.6722,54.1586,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4196_logminmax_pred.png
2610,243.84900000000002,53.092,1C_1P,0.9053,243.8505,53.0909,243.8464,53.0935,243.8486,53.092,2441p530_ac51-034043,243.8486,53.0922,2441p530_ac51-034043,243.8486,53.0922,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2610_logminmax_pred.png
4522,242.46,54.3041,1C_1P,0.9474,242.435,54.3245,242.4295,54.3279,242.4322,54.3257,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4522_logminmax_pred.png
3083,243.518,55.3811,1C_1P,0.9574,243.5249,55.3711,243.5154,55.3771,243.5204,55.3737,2426p560_ac51-000503,243.5181,55.3817,2426p560_ac51-002326,243.5208,55.3738,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3083_logminmax_pred.png
3083,243.518,55.3811,1C_1P,0.8955,243.4963,55.4,243.4919,55.4027,243.49400000000003,55.401,2426p560_ac51-000503,243.5181,55.3817,2426p560_ac51-000235,243.4943,55.4015,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3083_logminmax_pred.png
2016,244.36,55.4274,1C_1P,0.9778,244.3484,55.4458,244.3428,55.4494,244.3452,55.4474,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2016_logminmax_pred.png
1092,245.049,54.9818,1C_1P,0.9009,245.0255,54.9946,245.0212,54.9974,245.0228,54.9961,2451p545_ac51-043754,245.0482,54.9818,2451p545_ac51-043754,245.0482,54.9818,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1092_logminmax_pred.png
1358,244.795,53.8217,3C_3P,0.9705,244.803,53.7987,244.7683,53.821000000000005,244.7859,53.8053,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1358_logminmax_pred.png
5851,241.298,54.7359,1C_1P,0.9636,241.31900000000002,54.7113,241.3108,54.7151,241.3154,54.711999999999996,2425p545_ac51-039608,241.2985,54.7361,2425p545_ac51-040306,241.3182,54.7136,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5851_logminmax_pred.png
2721,243.808,55.1388,1C_1P,0.8017,243.7712,55.1259,243.767,55.1287,243.7698,55.1267,2425p545_ac51-051967,243.8086,55.1388,2425p545_ac51-052125,243.7698,55.1272,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2721_logminmax_pred.png
2721,243.808,55.1388,3C_3P,0.9718,243.8126,55.1194,243.7818,55.137,243.7913,55.1265,2425p545_ac51-051967,243.8086,55.1388,2425p545_ac51-051951,243.7893,55.126000000000005,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2721_logminmax_pred.png
2014,244.38400000000001,56.1612,2C_2P,0.8399,244.3753,56.1562,244.3667,56.1616,244.3699,56.1581,2453p560_ac51-036543,244.3836,56.1615,2453p560_ac51-036769,244.3687,56.158,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2014_logminmax_pred.png
339,245.782,54.375,1C_1P,0.8906,245.796,54.3827,245.7919,54.3855,245.7933,54.3839,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_339_logminmax_pred.png
5827,241.321,54.5978,1C_1P,0.9236,241.32299999999998,54.5969,241.3183,54.5997,241.3209,54.598,2425p545_ac51-036705,241.3203,54.5985,2425p545_ac51-036705,241.3203,54.5985,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5827_logminmax_pred.png
5827,241.321,54.5978,3C_3P,0.9986,241.3601,54.5998,241.332,54.6161,241.3456,54.6093,2425p545_ac51-036705,241.3203,54.5985,2425p545_ac51-037029,241.3441,54.6084,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5827_logminmax_pred.png
6065,241.082,54.666000000000004,1C_1P,0.9743,241.0612,54.6695,241.0532,54.6741,241.05700000000002,54.6718,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6065_logminmax_pred.png
4804,242.255,54.1661,1C_1P,0.9835,242.2424,54.1561,242.2372,54.1594,242.2401,54.1574,2425p545_ac51-015893,242.2545,54.1668,2425p545_ac51-015409,242.2398,54.1578,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4804_logminmax_pred.png
2320,244.12,54.6197,1C_1P,0.9443,244.1457,54.6221,244.141,54.6252,244.1441,54.6233,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2320_logminmax_pred.png
2204,244.2,54.3847,1C_1P,0.8606,244.1734,54.3756,244.1698,54.378,244.1711,54.3768,2451p545_ac51-036892,244.1998,54.3847,2451p545_ac51-036237,244.1707,54.3769,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2204_logminmax_pred.png
3763,243.011,54.387,2C_2P,0.9297,243.0169,54.386,243.0093,54.3911,243.0128,54.3886,2425p545_ac51-028436,243.0108,54.3871,2425p545_ac51-028467,243.0139,54.3898,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3763_logminmax_pred.png
3763,243.011,54.387,3C_3P,0.8748,243.0052,54.3681,242.9867,54.3788,242.9964,54.3706,2425p545_ac51-028436,243.0108,54.3871,2425p545_ac51-028323,242.9964,54.3704,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3763_logminmax_pred.png
5533,241.64,53.7922,1C_1P,0.9833,241.6431,53.7909,241.6376,53.7943,241.6403,53.7924,2425p545_ac51-010102,241.6402,53.7928,2425p545_ac51-010102,241.6402,53.7928,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5533_logminmax_pred.png
2939,243.62,55.5575,1C_1P,0.986,243.6249,55.5551,243.6159,55.5605,243.6202,55.5576,2426p560_ac51-000705,243.6206,55.5584,2426p560_ac51-000705,243.6206,55.5584,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2939_logminmax_pred.png
4542,242.445,54.3183,3C_3P,0.9161,242.4831,54.316,242.4345,54.3433,242.453,54.332,2425p545_ac51-018063,242.4451,54.3187,2425p545_ac51-019197,242.4477,54.3317,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4542_logminmax_pred.png
3486,243.213,54.3815,1C_1P,0.8414,243.1864,54.3663,243.1816,54.3693,243.1844,54.3674,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3486_logminmax_pred.png
4897,242.136,55.49100000000001,1C_1P,0.9921,242.1388,55.4895,242.1328,55.4932,242.136,55.4912,2426p560_ac51-007811,242.1359,55.4916,2426p560_ac51-007811,242.1359,55.4916,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4897_logminmax_pred.png
4897,242.136,55.49100000000001,1C_1P,0.8786,242.1389,55.47,242.1351,55.4725,242.1373,55.4712,2426p560_ac51-007811,242.1359,55.4916,2426p560_ac51-007788,242.1355,55.4704,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4897_logminmax_pred.png
3520,243.19,53.29600000000001,3C_3P,0.9141,243.2208,53.2837,243.1798,53.3092,243.1988,53.2998,-,243.1902,53.2967,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3520_logminmax_pred.png
1509,244.69,53.8457,1C_1P,0.8847,244.7093,53.8385,244.7058,53.8408,244.7074,53.8391,2451p545_ac51-008086,244.6902,53.8459,2451p545_ac51-008108,244.7076,53.8393,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1509_logminmax_pred.png
1642,244.59,54.5015,1C_1P,0.9617,244.5727,54.4796,244.5689,54.4822,244.5709,54.4807,2451p545_ac51-033969,244.5896,54.5003,2451p545_ac51-033685,244.5706,54.4805,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1642_logminmax_pred.png
1083,245.107,56.1677,1C_2P,0.9886,245.1177,56.1622,245.0987,56.1737,245.107,56.1678,2453p560_ac51-031999,245.1085,56.1674,2453p560_ac51-031999,245.1085,56.1674,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1083_logminmax_pred.png
216,245.94799999999998,54.7176,1C_1P,0.9972,245.9525,54.7142,245.9423,54.7208,245.9478,54.7174,2451p545_ac51-049752,245.9478,54.7177,2451p545_ac51-049752,245.9478,54.7177,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_216_logminmax_pred.png
1912,244.472,56.638000000000005,2C_2P,0.8325,244.4801,56.6305,244.4657,56.6396,244.4727,56.6376,2453p560_ac51-064551,244.4711,56.6387,2453p560_ac51-064551,244.4711,56.6387,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1912_logminmax_pred.png
1111,245.09599999999998,56.2236,1C_1P,0.8696,245.1126,56.2335,245.1083,56.2363,245.11,56.2346,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1111_logminmax_pred.png
4731,242.27200000000002,56.1427,1C_1P,0.9856,242.275,56.1413,242.2695,56.1446,242.2721,56.1428,2426p560_ac51-034302,242.2716,56.1444,2426p560_ac51-034302,242.2716,56.1444,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4731_logminmax_pred.png
2949,243.59900000000002,54.0646,1C_1P,0.8579,243.5623,54.0569,243.5562,54.0619,243.5568,54.0593,2425p545_ac51-023316,243.5985,54.0646,2425p545_ac51-023460,243.5706,54.0534,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2949_logminmax_pred.png
2949,243.59900000000002,54.0646,1C_1P,0.8071,243.5732,54.0523,243.5694,54.0547,243.5706,54.053000000000004,-,243.5985,54.0646,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2949_logminmax_pred.png
4570,242.40900000000002,55.1871,1C_1P,0.899,242.3879,55.1811,242.3838,55.1836,242.3857,55.181999999999995,2425p545_ac51-057598,242.4107,55.1893,2425p545_ac51-057104,242.3857,55.1823,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4570_logminmax_pred.png
4397,242.542,55.2839,1C_1P,0.8586,242.5441,55.2826,242.5395,55.2854,242.5418,55.2839,2426p560_ac51-006730,242.5419,55.284,2426p560_ac51-006730,242.5419,55.284,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4397_logminmax_pred.png
1764,244.575,56.525,1C_1P,0.9418,244.5629,56.5416,244.5573,56.5451,244.5598,56.5429,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1764_logminmax_pred.png
1225,244.97799999999998,55.7944,1C_1P,0.8944,244.9777,55.7795,244.9727,55.7827,244.9748,55.7806,2453p560_ac51-016443,244.9757,55.7959,2453p560_ac51-016172,244.9776,55.8024,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1225_logminmax_pred.png
1225,244.97799999999998,55.7944,3C_3P,0.9598,244.9934,55.7905,244.9694,55.8058,244.9805,55.799,-,244.9757,55.7959,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1225_logminmax_pred.png
2256,244.173,54.7267,1C_1P,0.9231,244.2075,54.7255,244.202,54.729,244.2044,54.7269,2451p545_ac51-039416,244.1726,54.7266,2451p545_ac51-040162,244.1566,54.7306,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2256_logminmax_pred.png
2256,244.173,54.7267,1C_1P,0.9214,244.1545,54.7283,244.1507,54.7308,244.1528,54.7294,-,244.1726,54.7266,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2256_logminmax_pred.png
2256,244.173,54.7267,3C_3P,0.9047,244.1807,54.7187,244.1446,54.7401,244.1607,54.7283,-,244.1726,54.7266,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2256_logminmax_pred.png
588,245.56599999999997,55.8904,1C_1P,0.9927,245.57,55.8882,245.5621,55.8933,245.5662,55.8906,2453p560_ac51-031703,245.5658,55.8908,2453p560_ac51-031703,245.5658,55.8908,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_588_logminmax_pred.png
3525,243.18900000000002,53.5167,1C_1P,0.9464,243.176,53.4999,243.1704,53.5035,243.173,53.5012,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3525_logminmax_pred.png
1876,244.47799999999998,55.9643,3C_3P,0.8725,244.4915,55.9693,244.4467,55.9896,244.46900000000002,55.9855,2453p560_ac51-036858,244.4782,55.9646,2453p560_ac51-037609,244.4636,55.9851,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1876_logminmax_pred.png
4205,242.672,55.3471,1C_1P,0.9751,242.6926,55.3437,242.6844,55.3486,242.6889,55.3461,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4205_logminmax_pred.png
2195,244.21099999999998,54.5835,1C_1P,0.992,244.2141,54.582,244.2088,54.5853,244.2114,54.5833,2451p545_ac51-036402,244.2115,54.5835,2451p545_ac51-036402,244.2115,54.5835,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2195_logminmax_pred.png
2195,244.21099999999998,54.5835,3C_3P,0.9697,244.2291,54.5646,244.1964,54.5835,244.2112,54.5787,2451p545_ac51-036402,244.2115,54.5835,2451p545_ac51-038274,244.2123,54.5793,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2195_logminmax_pred.png
4640,242.36,55.22,1C_1P,0.8298,242.3949,55.2178,242.3911,55.2202,242.393,55.2189,2425p545_ac51-056815,242.3586,55.2202,2425p545_ac51-057197,242.3938,55.2192,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4640_logminmax_pred.png
1005,245.106,54.5587,1C_1P,0.9915,245.0998,54.5362,245.0949,54.5399,245.0971,54.5376,2451p545_ac51-031516,245.1092,54.5589,2451p545_ac51-031510,245.0972,54.538000000000004,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1005_logminmax_pred.png
5815,241.372,53.8265,3C_3P,0.9715,241.39700000000002,53.8211,241.3608,53.8419,241.3772,53.83,2425p545_ac51-010259,241.3715,53.8269,2425p545_ac51-011539,241.38299999999998,53.8317,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5815_logminmax_pred.png
6225,240.826,55.7786,1C_1P,0.8018,240.8274,55.7777,240.8233,55.78,240.8257,55.7786,2399p560_ac51-021699,240.8261,55.7784,2399p560_ac51-021699,240.8261,55.7784,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6225_logminmax_pred.png
6036,241.037,55.9163,1C_1P,0.9958,241.0413,55.913999999999994,241.0326,55.9189,241.0373,55.9163,2399p560_ac51-027744,241.0371,55.9161,2399p560_ac51-027744,241.0371,55.9161,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6036_logminmax_pred.png
4950,242.11900000000003,54.7476,1C_1P,0.9865,242.1232,54.745,242.1149,54.75,242.1189,54.7474,2425p545_ac51-041859,242.1185,54.7472,2425p545_ac51-041859,242.1185,54.7472,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4950_logminmax_pred.png
692,245.38,54.4681,1C_1P,0.9809,245.3832,54.4662,245.3768,54.4704,245.38,54.4681,2451p545_ac51-029150,245.38,54.4684,2451p545_ac51-029150,245.38,54.4684,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_692_logminmax_pred.png
3850,242.925,56.3311,1C_1P,0.9914,242.9634,56.3385,242.9526,56.3446,242.9578,56.3414,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3850_logminmax_pred.png
3850,242.925,56.3311,1C_1P,0.9433,242.9083,56.3129,242.9028,56.3162,242.9057,56.31399999999999,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3850_logminmax_pred.png
4814,242.202,55.8724,1C_1P,0.9162,242.2139,55.8613,242.2094,55.8641,242.2123,55.8622,2426p560_ac51-015936,242.1973,55.8738,2426p560_ac51-034153,242.2119,55.8625,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4814_logminmax_pred.png
4814,242.202,55.8724,3C_3P,0.9519,242.2248,55.8571,242.1906,55.8769,242.2093,55.8651,2426p560_ac51-015936,242.1973,55.8738,2426p560_ac51-034153,242.2119,55.8625,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4814_logminmax_pred.png
2151,244.266,55.4796,1C_1P,0.9718,244.2834,55.4916,244.2779,55.4951,244.28099999999998,55.4934,2453p560_ac51-011066,244.266,55.48,2453p560_ac51-011066,244.266,55.48,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2151_logminmax_pred.png
5357,241.718,56.2781,1C_1P,0.8407,241.7307,56.2652,241.7266,56.2676,241.729,56.2661,2426p560_ac51-040015,241.7192,56.2768,2426p560_ac51-040015,241.7192,56.2768,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5357_logminmax_pred.png
5357,241.718,56.2781,3C_3P,0.8231,241.7415,56.2631,241.7057,56.2831,241.7191,56.2771,-,241.7192,56.2768,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5357_logminmax_pred.png
4717,242.31900000000002,54.6935,1C_1P,0.9482,242.3325,54.7094,242.3273,54.7125,242.3301,54.7109,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4717_logminmax_pred.png
557,245.525,54.6999,1C_1P,0.9842,245.4981,54.6906,245.4908,54.6955,245.4942,54.6928,2451p545_ac51-046311,245.5248,54.7,2451p545_ac51-046311,245.5248,54.7,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_557_logminmax_pred.png
638,245.43599999999998,54.5212,1C_1P,0.987,245.4318,54.5006,245.4245,54.5054,245.4286,54.5027,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_638_logminmax_pred.png
